-0.5031097	51.9608126	400
-0.500025	51.9524697	400
-0.4999905	51.9471962	400
-0.5020698	51.9400223	400
-0.6599645	51.6674126	400
-0.6706589	51.6728769	400
-0.6814269	51.6825609	400
-0.6842978	51.6923473	400
-0.6865289	51.6987138	400
-0.6896029	51.7080727	400
-0.7014895	51.712138	400
-0.7091593	51.7207863	400
-0.7177888	51.7294798	400
-0.7258375	51.7376137	400
-0.7332409	51.746074	400
-0.7408255	51.7553827	400
-0.7471461	51.760897	400
-0.7564828	51.7654719	400
-0.7700837	51.7677694	400
-0.7777157	51.7690513	400
-0.7857559	51.7710728	400
-0.7974867	51.7756136	400
-0.8092282	51.7808579	400
-0.8170869	51.7879669	400
-0.8232785	51.7967591	400
-0.8292326	51.8051777	400
-0.8357988	51.8138506	400
-0.8419868	51.8218081	400
-0.8495813	51.8283614	400
-0.8585194	51.8350068	400
-0.8680918	51.8420886	400
-0.8770408	51.8487639	400
-0.8812684	51.8565519	400
-0.8843147	51.8657865	400
-0.8870719	51.8744064	400
-0.8902834	51.8842214	400
-0.8932694	51.8932665	400
-0.8969176	51.9027126	400
-0.9007798	51.9122822	400
-0.9045192	51.9215015	400
-1.2305005	50.8850062	400
0.7474071	51.3638603	400
0.7551265	51.357556	400
0.7702731	51.3541994	400
0.7860067	51.3529108	400
0.798824	51.3493561	400
0.810812	51.3459846	400
0.823625	51.3439849	400
0.8388141	51.3425224	400
0.8524203	51.3412046	400
0.8683618	51.3396367	400
0.8825601	51.3382819	400
0.8934116	51.3375829	400
0.9031964	51.3372376	400
0.9181627	51.3380856	400
0.9336527	51.3381063	400
0.3126369	51.4205485	400
0.3061986	51.4144778	400
0.2993293	51.4090157	400
0.2881274	51.4052502	400
0.2748328	51.3998686	400
0.2643442	51.3972018	400
0.2494869	51.3984763	400
0.235374	51.3997043	400
0.2262013	51.3993008	400
0.2102602	51.3985641	400
0.2019089	51.3900114	400
0.1951884	51.3831445	400
0.1899699	51.3777714	400
0.1779707	51.3729495	400
0.1700743	51.3697292	400
0.1607188	51.366005	400
0.1502903	51.3617017	400
0.1382741	51.3561867	400
0.1283434	51.3517431	400
0.1165331	51.3465592	400
0.106345	51.342742	400
0.0951699	51.3415464	400
0.0807813	51.3413965	400
0.0693348	51.3386081	400
0.0634753	51.3433617	400
0.0575351	51.3460118	400
-2.9491819	53.2681144	400
-2.9381033	53.2631213	400
-2.9282929	53.2556817	400
-2.9176939	53.2475679	400
-2.900767	53.252041	400
-2.8840986	53.2539666	400
-2.8685547	53.2564005	400
-2.8527463	53.2588166	400
-2.8348662	53.2614117	400
-2.8188416	53.2653699	400
-2.8025255	53.2694858	400
-2.7868954	53.2739165	400
-2.7743861	53.2788669	400
-2.7603136	53.2840471	400
-2.7479283	53.2912201	400
-2.7353111	53.298433	400
-2.72393	53.3049625	400
-2.9494767	53.2687192	400
-1.3286678	50.8216913	400
-1.4499252	50.8993826	400
-1.4642336	50.9029677	400
0.3745938	51.3991725	400
0.3840609	51.3935602	400
0.392662	51.3882361	400
0.4015242	51.3827749	400
0.406344	51.3749619	400
0.4158285	51.3685749	400
0.4209967	51.3648967	400
0.4251442	51.3615166	400
0.4408838	51.3586654	400
0.4512648	51.3503118	400
0.4583301	51.3421261	400
0.4633724	51.3353349	400
0.4709193	51.3282411	400
0.4822085	51.322845	400
0.4940087	51.3187463	400
0.5068931	51.3150692	400
0.5192769	51.3134533	400
0.5342309	51.3155922	400
0.5476549	51.3179894	400
0.5602141	51.3207089	400
0.5720011	51.3239485	400
0.5851461	51.3276711	400
0.5955073	51.3315222	400
0.6045268	51.3361521	400
0.6151051	51.3414875	400
0.6257447	51.3469997	400
0.6335368	51.3531387	400
0.6403138	51.3594401	400
0.6534126	51.3639225	400
0.6665895	51.3641866	400
0.681779	51.3644833	400
0.6935491	51.3647059	400
0.7065489	51.3649493	400
0.7209497	51.3663531	400
0.7350573	51.3708165	400
0.3713651	51.4012178	400
0.3624462	51.4066127	400
0.350087	51.412446	400
0.3399702	51.4154167	400
0.3361889	51.4226036	400
0.3298848	51.4283103	400
-0.2490474	51.9277147	400
-0.2359235	51.9270328	400
-0.2212085	51.926904	400
-0.2062952	51.9267898	400
-0.193183	51.9277197	400
-0.1778421	51.9310353	400
-0.1635384	51.9341117	400
-0.1479259	51.9374683	400
-0.1343985	51.9431037	400
-0.1225499	51.9499251	400
